"","ta","tr","vel","rh","et","set","tsens","disc","pd","ps","pts","pmvg","pmvstar"
"41",22.0093222920384,28.3905617042224,1.09452370481561,63.427646175495,24.1937341541274,19.4287558179717,-0.376431248922714,0,238.080305389703,150.204032825553,-1.17281104550708,-0.465591794804464,-0.700742612705087
"42",28.8678932050404,22.1613201021847,0.849097242631307,41.0223461835667,26.4254558797176,22.393289757691,-0.0781184424133479,0,70.0606093448765,110.738975284763,-0.431677560577261,-0.0589548400834821,-0.34356568335407
"43",23.1735385381849,26.8822732390249,1.75697821183646,76.0046216272636,24.5109847497146,18.9822506873381,-0.412274520729676,0,439.709674115248,159.073984940655,-1.28443732816548,-0.492082661983454,-0.657660302694218
"44",24.3190862501668,26.3786836267522,0.22619574891954,74.7377139444448,25.778123892887,23.9140814944516,0.0826683714658681,0.142768902260115,21.318096369364,65.6888903626779,-0.0514796263870929,0.145936296559229,0.170568259204903
"45",22.5508775779107,18.3508972238405,0.154264414131431,83.4544677161427,20.6037341570302,19.1538669065271,-0.334064963495641,0,15.207210656982,114.332869768176,-1.24153327336822,-0.486916471561719,-0.365157468005097
"46",22.8664553070453,14.9224038746308,0.260964260471281,62.0047541129804,19.2076722994761,16.4310674485122,-0.643503360913552,0,29.5974746459619,149.329394506096,-1.92223313787196,-0.949377907041255,-0.94856694134817
"47",19.3696217140338,24.7304343801052,-0.268042927114408,127.158040549614,23.1554217405202,22.0743391089514,-0.0915146496852592,0,10.4808896674759,70.7655116761464,-0.511415222762142,-0.0938779107838511,0.0934372780760614
"48",21.3931799549953,22.707552912405,-0.168179313986588,58.6869985968119,22.2260304092989,21.1131482820713,-0.189798473626678,0,9.0312558818907,75.4465725550404,-0.751712929482174,-0.250170107805179,-0.236705996702304
"49",22.7502987660796,29.823241848545,-0.82555780251615,89.0718732544344,27.766498355139,27.0339181018968,0.644674958845539,0.920249871266375,8.05904503083742,14.3473370977044,0.728479525474206,0.839092072007295,1.07681353618172
"50",26.6331425800985,17.0819722412035,-0.180133414941442,31.0700812385692,20.9714832762177,19.7930421360062,-0.295139274954534,0,5.27745888075068,88.6972724611506,-1.08173946599844,-0.424899710912927,-0.457416142175838
"51",21.2903437138364,17.828286017791,0.219107663651814,41.4078896037073,19.4240800545115,17.1077112660029,-0.59871689890583,0,26.840845872952,135.871435857963,-1.75307218349928,-0.887824119755834,-0.975139615250495
"52",22.1671022359508,24.0333762746131,0.41258079357163,37.8885575449738,22.8013081328471,19.5938466919074,-0.353970017241007,0,58.1704754792093,122.472038573015,-1.13153832702316,-0.477270082863777,-0.705068466966523
"53",19.8680287562819,26.6526826048825,0.499873054705831,68.5687082972951,22.8410421896501,19.2694094507468,-0.383617951719098,0,90.5477798499624,134.297083728957,-1.2126476373133,-0.514327057492248,-0.655744223053139
"54",23.2702812525717,20.853052579671,0.934829221590924,40.6217334774317,22.3290260349489,17.3045961277942,-0.61245409662621,0,168.668829361173,165.125743039769,-1.70385096805145,-0.815460319035562,-1.11430348495687
"55",21.9823280812742,29.578164807424,0.321534850652354,64.4506091344387,25.7326040526353,23.3288036825377,-0.0277626745958658,0,42.1627139586516,77.196915362091,-0.197799079365571,0.000798177800904352,-0.11866143002459
"56",21.5701702593209,23.9602533632813,0.251100265656773,31.3577157939018,22.5254756627213,20.2778406450802,-0.288094371269601,0,31.4053183584416,102.82182275657,-0.960539838729948,-0.392229393645312,-0.573495899337346
"57",22.829042133117,22.8772747664666,0.112598480604722,61.5331392044684,22.9800770967779,21.9004016518049,-0.119837788591478,0,9.57470586232889,71.119013098398,-0.554899587048771,-0.13752894967389,-0.103238955058602
"58",19.9440816239837,19.0588287881186,-0.0789942769712736,88.2689598011911,19.7886882423851,18.5385875719482,-0.406949228422996,0,10.0693588911085,107.30726837734,-1.39535310701294,-0.609310970119399,-0.498935448749776
"59",19.8399579124163,25.1286452229267,0.0804139523064278,70.1321604856404,23.0720550883136,22.0003813279833,-0.122394487800969,0,10.1439508880737,65.5329074644948,-0.529904668004163,-0.140720597704882,-0.11757079035418
"60",23.4393422400116,25.8746487456688,0.0325769145349746,80.5997839383736,25.3538770278225,24.3991020954208,0.163812604500816,0.257756750880831,7.56542904325199,41.7999071170184,0.0697755238551876,0.236799090785788,0.378115639655131
"61",24.0493468736204,26.3901717734607,0.476017551975097,96.5050567863683,25.6843309868072,22.5330099285217,-0.0547067140965352,0,59.5677249164597,103.31775556033,-0.396747517869568,-0.0333996267524661,0.0214793582131722
"62",30.1415807428512,23.3516264821105,0.360723153788365,59.5620106120879,27.6144302139907,24.9077876440706,0.335387110147492,0.473984916271275,15.8015953409267,66.1590427230676,0.19694691101764,0.490883401594608,0.460084569678691
"63",18.7798936906837,25.035486033818,0.360787191889606,100.430006602034,22.0929400633134,19.0451973708883,-0.382342541331967,0,62.3466905716272,132.097071991678,-1.26870065727792,-0.52840102607916,-0.514312860968542
"64",18.1079838400294,28.4190815585883,0.719028731678911,71.1872627381761,22.0877702575764,17.6463891320574,-0.586962672847612,0,170.445536765082,159.412172909858,-1.61840271698566,-0.795788869360179,-0.984976348460365
"65",27.5468429952542,21.9874624858698,0.14523431464843,27.1161260602031,24.0787724292592,22.9472463771667,-0.0492870060834869,0,7.90210697999225,62.449588724046,-0.293188405708323,-0.0289702317451418,-0.113001305753402
"66",20.9706385659566,21.2156548411975,-0.598728126952052,51.1260678258561,21.1076124070977,19.9373690515358,-0.297105627606201,0,9.33395548349323,87.9680738746815,-1.04565773711604,-0.426706034037254,-0.432970242062709
"67",22.5337552513748,16.593055113888,-0.207474878185172,39.8777228885324,19.0488763501007,17.7593275391008,-0.507599701164564,0,8.21417216709239,111.202083614247,-1.59016811522479,-0.769637038934375,-0.783698806711816
"68",25.5446522033008,17.6993583322803,0.637424029143865,48.7958602914617,22.6340732121354,18.4267513883536,-0.4427141453066,0,76.3080879076736,148.030154742359,-1.4233121529116,-0.592784365153497,-0.762256200379064
"69",25.6093366867024,22.4212699227255,-0.349643914369037,88.3191240877139,24.3457873262246,23.3049942541541,-0.000558382229812274,0.041656422504255,6.01089149608424,56.5787454741969,-0.203751436461463,0.0435951621700974,0.237245382695736
"70",25.9655784935542,17.8793238039277,0.556975601092764,43.8929983248876,22.751386640303,18.8510988087244,-0.398397653943582,0,59.8974467802561,139.67575420174,-1.31722529781889,-0.533136612025692,-0.715020386703508
"71",21.2872696864558,21.1528970828675,1.0884822638384,61.4391789725972,21.3704768339354,15.7392928556909,-0.812519822885477,0,250.345001317863,184.905438625869,-2.09517678607726,-1.08335483761424,-1.28687172302858
"72",19.7270270265525,19.2998954903203,0.349172288638995,73.8211784110981,19.7735587017201,16.4056105333882,-0.678673138499428,0,55.9407744655148,155.636320215164,-1.92859736665296,-0.981316911463861,-1.0197920345188
"73",16.9653475867525,17.4898187582464,-0.132225841102123,27.6924132278148,17.0584111340152,15.6396459106258,-0.791684667066428,-0.791684667066428,12.2032601602864,130.592580728833,-2.12008852234356,-1.21108241101745,-1.28176800586398
"74",25.0803291510218,30.1708627440386,0.111897888120968,50.4497621301848,27.8458239891817,27.1133040637414,0.771301691625976,0.861383988566041,7.57539755921523,3.03944768184784,0.748326015935357,1.01556665648383,0.909966738436
"75",21.7941561732486,26.3422298143687,0.717153199245589,70.2075273951775,23.6969592149757,19.5672354404388,-0.3461934651696,0,130.418902478532,141.179085476451,-1.1381911398903,-0.441729605824976,-0.590068059252713
"76",23.8931224120961,25.1649469873474,0.707934487883191,65.7378258909436,24.5762243614751,20.6087837968753,-0.234864880866995,0,105.998955549738,129.952412170707,-0.87780405078118,-0.277997238999143,-0.421627014564793
"77",27.0178624043798,25.990504658233,0.0556785322262648,71.0039549294663,27.2372415959775,26.4426822917555,0.548686010656662,0.811255207751069,5.0018538381216,22.4564073613855,0.580670572938876,0.714778154256261,0.973734551207381
"78",30.0563856805653,26.797582946496,-0.104952519860554,29.5473505574152,27.4712205411463,26.6900954942512,0.745120566095881,0.750304185095342,2.82512083865395,0.118826326230834,0.642523873562808,0.971661775523759,0.760261753978508
"79",26.0079414154716,23.2648143845673,-0.412281887775021,66.5377524769544,24.7254649985187,23.71604070886,0.0506455583804008,0.106677008325357,5.72533960525099,48.3564550013293,-0.100989822784991,0.102082980189597,0.206573872489012
"80",24.8311553879607,23.6725907972807,0.111078471032913,77.9158466184239,24.5735390364899,23.5519411821023,0.0178905771320918,0.0705856992691807,7.70320516893301,54.8062084302707,-0.142014704474416,0.0663535474469241,0.198259371894308
"81",22.6479404174146,24.1761679921875,-0.658933737346011,74.463534242734,23.7947041175451,22.7466092303208,-0.0535929026751466,0,8.13237235962781,58.5603807480923,-0.343347692419811,-0.0358105239554783,0.0352933112327345
"82",27.2136417346014,29.305853906822,-0.162389354139414,67.9508424710685,29.1791862243808,28.5646549059114,0.972450329388666,1.34997560667946,4.86160171892707,-4.96771582898368,1.11116372647786,1.27325576862829,1.49350114837246
"83",24.8586320059048,23.0490577898451,-0.604017046079929,53.5430137948513,23.8665637684839,22.8232351873002,-0.0503973071235008,0,6.54868025167953,55.7541622772919,-0.324191203174948,-0.0311246455702568,-0.0106371085233833
"84",21.0928983508318,23.4820202247014,-0.0921006174801963,68.5341457611325,22.643996039179,21.5499467460633,-0.150999217404382,0,9.24637119202792,71.362978534968,-0.642513313484183,-0.18719320189324,-0.148368319945989
"85",13.8666217115984,24.0706831191935,0.41502470319093,72.2610981422025,18.4075174792881,14.3969582526108,-0.924152838071306,-0.924152838071306,99.7787610908032,176.056212050294,-2.43076043684731,-1.38206704880681,-1.51687444812344
"86",19.7714369378343,21.9700815850798,-0.000561427173271623,66.3745671734727,21.1695459113899,20.001316815136,-0.288123747549377,0,10.1930378467609,88.5046543678844,-1.029670796216,-0.412077556052065,-0.383529481247409
"87",26.5672561754063,21.4988924305661,0.692877283581267,48.4925407530526,24.7020353602399,20.7560320489489,-0.216055961989155,0,75.5812793069123,125.65062100858,-0.84099198776278,-0.251608071473341,-0.4545516583448
"88",26.3700691985455,20.5417855767659,1.41260566934113,67.0910861966909,25.0298553540647,19.8801392536424,-0.288901609924196,0,222.248088718558,150.374829400839,-1.05996518658941,-0.330294778470885,-0.464477593476335
"89",30.1257529382379,23.1957368424681,0.249015644405801,23.9517730422792,26.1356958020466,24.1204356543143,0.13909776583614,0.148739956325978,9.6817153778256,55.2745726047302,0.000108913578563019,0.219930907221182,-0.0430235724267277
"90",21.8792033600674,26.0155429798849,0.225851077052185,63.9798149786219,24.1538822390979,22.2399231531799,-0.102222869828788,0,26.6374569561999,82.5423526279493,-0.470019211705023,-0.10432575179585,-0.153710397189035
"91",19.097441389206,16.6124379382523,-0.318183761558265,102.165250957189,18.147461161573,16.797175141654,-0.582085892429764,0,10.6758738229379,126.584119827728,-1.8307062145865,-0.891274812954388,-0.741017443786997
"92",24.5470860163223,23.8944200375272,1.77878756257396,77.2390659690378,24.7911977544739,19.2602926816993,-0.365076852382933,0,391.254107378542,156.961576778908,-1.21492682957518,-0.425879638153777,-0.545397692728509
"93",25.5948042060177,23.1947695514269,0.45044030667775,48.8477094508126,24.5681594426786,21.4076125344921,-0.162741017366619,0,46.6160540828031,107.356614576828,-0.678096866376972,-0.184265397210507,-0.347559724794357
"94",23.9130389898067,22.8224520963855,0.626585231343766,65.2601662589149,23.713742312145,19.7973314284174,-0.306155462115565,0,88.8367677298458,135.667961777683,-1.08066714289564,-0.38838689085193,-0.504421659417789
"95",24.7179548385745,28.2410493327983,0.57064760317459,52.2513158262298,26.1390370616172,22.7959598220836,-0.0618918104246666,0,71.603956092528,97.3892272579847,-0.331010044479111,-0.0409408556389565,-0.263066287454334
"96",21.5367142648352,23.6997259118139,0.533428667980109,28.6169728563849,22.108664047003,18.2569139050063,-0.512806480688557,0,87.4454039725563,141.231061078652,-1.46577152374844,-0.704890449707599,-1.01243979536826
"97",25.638456488165,25.5003859067425,1.20891999630762,35.5187079561067,25.3469715850717,20.6441175055445,-0.255484350772418,0,192.615054063848,134.592543903334,-0.868970623613881,-0.2891776347466,-0.688808919130112
"98",27.3847065923199,30.3062811643027,0.331821655249894,13.812333314682,27.7187310985642,25.3251612849458,0.438419741818768,0.354899852014895,24.2098038874213,37.7004595546827,0.301290321236447,0.633709684424543,0.0123712227801955
"99",15.9284893753161,19.0518899697841,0.438976852227485,20.8939419554236,16.9416167631089,12.4158172250832,-1.07383299622024,-1.07383299622024,96.7293074102473,190.565415149927,-2.92604569372921,-1.63755739131092,-1.89457242286672
"100",27.1253937505717,26.7703371876057,0.714821724250412,75.1317507461219,27.5697077345115,23.828292746556,0.104136006185035,0.172986485349734,73.1112166772716,96.8186810388982,-0.0729268133610113,0.185386821167025,0.109061540570664
"101",21.2635258190764,22.0208294055333,0.11212684847096,79.8588222319099,21.9927795178092,20.8634561981532,-0.197233775434407,0,10.8495069342731,84.7696557950633,-0.814135950461704,-0.263385829019578,-0.177891298275325
"102",18.7522346797778,22.6299433234307,0.622671546471257,91.9372000492998,20.6412575996089,16.1017225184804,-0.736859019842904,0,133.09683903005,173.7226715805,-2.00456937037991,-1.02414459803666,-1.07007625220405
"103",27.0849416258224,25.0552249659255,-0.0930551431156091,44.4118231023024,25.8198437117696,24.9008770611248,0.295838516989359,0.345019839409623,4.9537997205056,29.3262537614805,0.19521926528119,0.398554834613907,0.373814523189991
"104",21.9297362201652,29.289156260267,0.552835028076591,61.56664228359,25.0152986207807,21.6101400453146,-0.163073237296672,0,89.0453288470925,110.957627608443,-0.627464988671345,-0.17954289861432,-0.370565701601085
"105",21.9738466261084,26.3217650246559,-0.0696215866124396,48.6272636052684,24.4717427804794,23.4608051579741,-0.0227474539354938,0,8.61527871475517,45.8532000629321,-0.164798710506488,0.00920946624705768,-0.0284310210124842
"106",19.7594858895748,24.4594358644711,0.628865741296138,68.4237844082765,21.7252395859871,17.4372541917354,-0.589125529450567,0,126.067609895653,158.583941499242,-1.67068645206614,-0.80885121996797,-0.959115130389533
"107",23.0121333048338,26.7413722844537,0.824694396900392,36.8236378215625,24.109629698127,19.8306678687378,-0.343530178180427,0,143.75104308212,136.54364833708,-1.07233303281556,-0.430949809536268,-0.777917497613924
"108",23.9827249039924,25.1065837791461,-0.347301377338823,63.1445606555388,24.8101293629316,23.8091493190779,0.0435754943927345,0.0873903027396346,7.17616134032012,44.8647156155787,-0.0777126702305289,0.0944454046890026,0.139129348001027
"109",22.5410939531568,21.6020171252249,-0.282571356049382,49.2010096247594,21.9853691229281,20.8607757357747,-0.210614625652138,0,8.20891487830763,77.6591618683534,-0.814806066056328,-0.284415265512184,-0.289355278700029
"110",22.5229567272279,25.3490732759982,0.0522597341307371,84.6390193358744,24.5452677088625,23.5228909356106,-0.00125446357371595,0.0208197770814611,8.22190799852083,50.435363408985,-0.149277266097353,0.0417313018764844,0.144393995339896
"111",24.106755981873,24.3048773972174,-0.390465566480271,60.0142182695126,24.3419995055603,23.3160980400968,-0.0178324979293657,0,7.08730813248124,50.2575926399292,-0.200975489975812,0.0146576039538452,0.0465740376073183
"112",23.0677095565651,20.7845105301597,-0.484703714760219,62.9311356628444,21.9048260233554,20.7720124145789,-0.205208515879235,0,7.83165873847229,80.8116292646859,-0.836996896355276,-0.276587818661201,-0.22356431272619
"113",18.7446176650434,25.9172429291088,0.370586907411685,79.8293590854559,22.2434518665208,19.1765806156124,-0.385195973555991,0,64.7990929794134,128.8317025258,-1.23585484609689,-0.530704418331897,-0.602412773042264
"114",21.4111754905186,20.3377663803594,-0.441711399662613,57.9934507359493,20.8680465206103,19.6828860997219,-0.312266639858711,0,9.01836426564945,91.8734988664812,-1.10927847506953,-0.452463452276189,-0.428850738470287
"115",26.145125876879,28.2841082215756,0.0858560661540377,70.3666523532367,28.0833209964523,27.3695973198121,0.740795583106461,1.02136377941617,5.62706359515748,8.9332051137744,0.812399329953033,0.964091390160705,1.16705688372387
"116",22.2051018496972,26.9934533096453,-0.287561303723044,70.8447819613364,25.2444678559656,24.2812170874012,0.130436439518565,0.187071350789242,8.44961242533417,39.5141521550709,0.0403042718502959,0.196902196976282,0.246696013637679
"117",20.715484707799,26.027348788128,0.458712484778316,64.2369460178842,23.0982365316974,19.7322543330146,-0.33255283365982,0,75.5517141159741,126.960258782437,-1.09693641674636,-0.440252875873218,-0.58078272709408
"118",23.4048961081407,30.1018877822794,0.853965371040416,27.2287137028611,25.3981847203622,21.3516908821528,-0.20842571032507,0,145.851765880855,119.177440606084,-0.692077279461789,-0.233384490843075,-0.671064454549101
"119",20.3858135907775,24.7674551220816,0.963449421085891,61.0941017729708,21.9308694498135,16.7851046460398,-0.686995324184624,0,223.738760715856,173.138527993686,-1.83372383849006,-0.918574870143965,-1.14099886087941
"120",28.709219027689,26.8070833478686,-0.0176195344368809,62.7686435852769,28.3462904501654,27.6474037267683,0.795716032355837,1.12451450692398,3.79020217671085,7.18034410541377,0.881850931692065,1.03580510110082,1.27656446584961
"121",24.298013769415,19.3814635131795,1.09719286702352,46.006205829339,22.7168263675766,17.4436992848697,-0.583851658453359,0,193.337487516527,167.440410967657,-1.66907517878257,-0.764212157213144,-1.03531218822128
"122",27.3388545835002,26.2278152641346,-0.2431171946637,80.7179130624578,28.1536104587492,27.440723951068,0.665346180175175,1.12851534242779,4.77190191564048,18.9332854387744,0.830180987766995,0.864140924141379,1.32949583641033
"123",22.8765134272531,18.7161325927398,0.970263047369862,12.2753165871195,20.9943307866571,15.4829514987849,-0.845901520087599,-0.845901520087599,184.717411367803,177.912953048606,-2.15926212530378,-1.16888185488622,-1.62955506449234
"124",24.3373916268194,22.6810036020846,0.631937903706581,71.6304579303313,24.0303804522448,20.1425478573914,-0.265223578413257,0,86.1361560800087,133.527787703634,-0.994363035652158,-0.327054473566446,-0.400498091160786
"125",26.8687711538821,27.0682634265914,0.309816912530264,58.8553021280322,27.1969182587404,24.8159256734736,0.298021926183312,0.371294492980026,23.8076583177445,59.2085568703647,0.173981418368394,0.435438666117379,0.311184236219748
"126",23.3818997993036,27.2269822435027,0.809900260099654,61.8661493033546,24.8881515546264,20.7691221648961,-0.230688989962596,0,135.29905894128,130.447011937289,-0.837719458775974,-0.26733610957914,-0.467767777212284
"127",24.2276883997054,20.3009792797518,0.323786842296992,52.0042881223185,22.4511437484921,19.6460484981395,-0.316583990575044,0,34.6070775927797,119.256150557103,-1.11848787546512,-0.430454548150486,-0.520964992297987
"128",17.1961204219293,26.3459596672867,0.161075460323922,42.0901637207757,22.2282554534117,20.8241112773365,-0.247060391864638,0,23.647110809371,88.8818721693951,-0.823972180665876,-0.337698671299304,-0.437685042082264
"129",24.6290582883647,18.695684131058,-0.309095176485255,58.559940653482,21.3659059306518,20.2039614312923,-0.246200761141524,0,6.71314194617979,87.5648630714685,-0.979009642176936,-0.344917063615045,-0.282527732037255
"130",29.9631781948922,24.8501082254864,0.903185174826945,94.0263067906884,31.2430571316074,27.0773596653877,0.528771605601298,1.3588802549069,60.3251348543963,91.0535691477941,0.739339916346914,0.816035412177332,1.34187491609539
"131",27.9918754895373,26.177649981896,-0.637505564509969,51.0066322747048,27.0496657941094,26.235882852666,0.574892893009057,0.6987696472971,4.30409172420512,15.9066642517223,0.528970713166507,0.74929423405279,0.787071743848882
